Date,User,Tweet,clean_tweets
2022-09-04 09:52:19+00:00,じゅみたか,今日は睡眠時間03:24:00だったので偉い！ 20点あげちゃう！ via Nokia Sleep,今日は睡眠時間03:24:00だったので偉い！ 20点あげちゃう！ via Nokia Sleep
2022-09-04 09:52:15+00:00,PK BIHARI,"@NokiaMobile @NokiamobileIN @nokia 
आसमां भी साफ़ है और रास्ता भी साफ़ है।
जीवन में ऐसे साफ़ रास्ते नहीं मिलते हैं,… https://t.co/Yn7rjt7i9R","आसमां भी साफ़ है और रास्ता भी साफ़ है। जीवन में ऐसे साफ़ रास्ते नहीं मिलते हैं,…"
2022-09-04 09:51:50+00:00,シア,わしは今日何回イキリ進入すればいいんだ😇,わしは今日何回イキリ進入すればいいんだ😇
2022-09-04 09:51:46+00:00,A. fb juceyo,@ngisinghh tukeran jabat tangannya nokia aj gmn,tukeran jabat tangannya nokia aj gmn
2022-09-04 09:51:13+00:00,シア,@Naker34215 俺UDX入るの得意だから(ｎ回目),俺UDX入るの得意だから(ｎ回目)
2022-09-04 09:50:54+00:00,シア,アヤベさんすき😇 https://t.co/9MYfwqseFo,アヤベさんすき😇
2022-09-04 09:48:35+00:00,AKi【NoKiA】🫠,宮城、7回まで行けるかな🙂,宮城、7回まで行けるかな🙂
2022-09-04 09:48:32+00:00,Thiyagarajan Ko,"@DrSharmila15 Our family first phone (Nokia 1100i) was in 2006. In one year 2007, got a separate phone same Nokia 1… https://t.co/01kkRkndtj","Our family first phone (Nokia 1100i) 2006. In one year 2007, got separate phone Nokia 1…"
2022-09-04 09:48:31+00:00,FKVBot,Tom Brady wants Tom Brady to hand over a Nokia Phone to pay for $900 million settlement,Tom Brady wants Tom Brady hand Nokia Phone pay $900 million settlement
2022-09-04 09:48:08+00:00,AKi【NoKiA】🫠,吉田凌の出番ありそうやな🤔,吉田凌の出番ありそうやな🤔
2022-09-04 09:47:56+00:00,インドラ,"Keypad phones rule ! 

Recent ga Nokia 105 theesukunna",Keypad phones rule ! Recent ga Nokia 105 theesukunna
2022-09-04 09:47:46+00:00,AKi【NoKiA】🫠,"荻野と高部の静寂😶。
そのまま静かにしててくれ🫠",荻野と高部の静寂😶。 そのまま静かにしててくれ🫠
2022-09-04 09:47:18+00:00,Andy Samu,@blockchain @niccary1 I love my blockchain wallets. But one of them on an old Nokia phone won't let me access crypt… https://t.co/ygga6mg9y1,I love blockchain wallets. But one old Nokia phone let access crypt…
2022-09-04 09:47:00+00:00,Com Hippo,https://t.co/TtsnglUpXx,
2022-09-04 09:46:38+00:00,Sufyan Raza,@TararAttaullah @MaryamNSharif یقین مانیں جس طرح Nokia 3310 میں 4G والا آپشن نہیں ہے اسی طرح PDM میں بھی غیرت والا… https://t.co/NNN2pDpkmz,یقین مانیں جس طرح Nokia 3310 میں 4G والا آپشن نہیں ہے اسی طرح PDM میں بھی غیرت والا…
2022-09-04 09:46:25+00:00,Sufyan Raza,"@HamidMirPAK یقین مانیں جس طرح Nokia 3310 میں 4G والا آپشن نہیں ہے اسی طرح PDM میں بھی غیرت والا آپشن نہیں ہے۔ 
مذاق ای سٸی پر حقیقت اے 😌",یقین مانیں جس طرح Nokia 3310 میں 4G والا آپشن نہیں ہے اسی طرح PDM میں بھی غیرت والا آپشن نہیں ہے۔ مذاق ای سٸی پر حقیقت اے 😌
2022-09-04 09:46:21+00:00,Human Error,@bintanggkusumaa Nokia enten mas?,Nokia enten mas?
2022-09-04 09:45:51+00:00,Ian Gervacio,"@iUsedToBeADuck I always default to the Nokia one, so ...","I always default Nokia one, ..."
2022-09-04 09:44:38+00:00,Deep Specs,"Nokia C31 is Released, in September 2022 Available, it has an Octa-core CPU, 3/4GB RAM, 32/64/128GB Storage, 6.75 i… https://t.co/mv6l9vuEOk","Nokia C31 Released, September 2022 Available, Octa-core CPU, 3/4GB RAM, 32/64/128GB Storage, 6.75 i…"
2022-09-04 09:44:07+00:00,Design on Print,"https://t.co/9Jq6lMkep0 Meet the world's biggest TV and a £5,500 soundbar! The best new gadgets from IFA 2022… https://t.co/G8Yqm7leGv","Meet world's biggest TV £5,500 soundbar! The best new gadgets IFA 2022…"
2022-09-04 09:44:02+00:00,AKi【NoKiA】🫠,4番でも全然違和感ない頓宮😊,4番でも全然違和感ない頓宮😊
2022-09-04 09:44:00+00:00,🧘‍♂,Eppudu ee Nokia phn nunchi tweet eysaa antav https://t.co/WiQyjX4LDr,Eppudu ee Nokia phn nunchi tweet eysaa antav
2022-09-04 09:43:42+00:00,Sufyan Raza,"@RashidNasrulah یقین مانیں جس طرح Nokia 3310 میں 4G والا آپشن نہیں ہے اسی طرح PDM میں بھی غیرت والا آپشن نہیں ہے۔ 
مذاق ای سٸی پر حقیقت اے 😌",یقین مانیں جس طرح Nokia 3310 میں 4G والا آپشن نہیں ہے اسی طرح PDM میں بھی غیرت والا آپشن نہیں ہے۔ مذاق ای سٸی پر حقیقت اے 😌
2022-09-04 09:43:41+00:00,Sufyan Raza,"@HamidMirPAK یقین مانیں جس طرح Nokia 3310 میں 4G والا آپشن نہیں ہے اسی طرح PDM میں بھی غیرت والا آپشن نہیں ہے۔ 
مذاق ای سٸی پر حقیقت اے 😌",یقین مانیں جس طرح Nokia 3310 میں 4G والا آپشن نہیں ہے اسی طرح PDM میں بھی غیرت والا آپشن نہیں ہے۔ مذاق ای سٸی پر حقیقت اے 😌
2022-09-04 09:43:33+00:00,ALLTECH,Nokia anuncia nova linha de celulares e programa de assinatura sustentável https://t.co/q6TnR7vNqE,Nokia anuncia nova linha de celulares e programa de assinatura sustentável
2022-09-04 09:43:10+00:00,Profertas,"(parceiro magalu) Celular Nokia 110 Dual Chip 32MB 2G Desbloqueado de R$169,00 por R$134,10 -… https://t.co/6GtzVMCUL1","(parceiro magalu) Celular Nokia 110 Dual Chip 32MB 2G Desbloqueado de R$169,00 por R$134,10 -…"
2022-09-04 09:43:08+00:00,Leon,"Nokia text message klaxon 👂

#SundayBrunch",Nokia text message klaxon 👂 #SundayBrunch
2022-09-04 09:42:33+00:00,Sufyan Raza,"@nasirbuttuk یقین مانیں جس طرح Nokia 3310 میں 4G والا آپشن نہیں ہے اسی طرح PDM میں بھی غیرت والا آپشن نہیں ہے۔ 
مذاق ای سٸی پر حقیقت اے 😌",یقین مانیں جس طرح Nokia 3310 میں 4G والا آپشن نہیں ہے اسی طرح PDM میں بھی غیرت والا آپشن نہیں ہے۔ مذاق ای سٸی پر حقیقت اے 😌
2022-09-04 09:42:26+00:00,Sufyan Raza,"@NazirLeghari یقین مانیں جس طرح Nokia 3310 میں 4G والا آپشن نہیں ہے اسی طرح PDM میں بھی غیرت والا آپشن نہیں ہے۔ 
مذاق ای سٸی پر حقیقت اے 😌",یقین مانیں جس طرح Nokia 3310 میں 4G والا آپشن نہیں ہے اسی طرح PDM میں بھی غیرت والا آپشن نہیں ہے۔ مذاق ای سٸی پر حقیقت اے 😌
2022-09-04 09:42:20+00:00,Sufyan Raza,"@Atifrauf79 یقین مانیں جس طرح Nokia 3310 میں 4G والا آپشن نہیں ہے اسی طرح PDM میں بھی غیرت والا آپشن نہیں ہے۔ 
مذاق ای سٸی پر حقیقت اے 😌",یقین مانیں جس طرح Nokia 3310 میں 4G والا آپشن نہیں ہے اسی طرح PDM میں بھی غیرت والا آپشن نہیں ہے۔ مذاق ای سٸی پر حقیقت اے 😌
2022-09-04 09:42:19+00:00,Sufyan Raza,"@HamidMirPAK یقین مانیں جس طرح Nokia 3310 میں 4G والا آپشن نہیں ہے اسی طرح PDM میں بھی غیرت والا آپشن نہیں ہے۔ 
مذاق ای سٸی پر حقیقت اے 😌",یقین مانیں جس طرح Nokia 3310 میں 4G والا آپشن نہیں ہے اسی طرح PDM میں بھی غیرت والا آپشن نہیں ہے۔ مذاق ای سٸی پر حقیقت اے 😌
2022-09-04 09:42:09+00:00,🇳🇬BennyTV🇺🇦,"Nokia started as a paper mill in 1865

One of its first products: toilet
paper. https://t.co/8qKDPX5fxT",Nokia started paper mill 1865 One first products: toilet paper.
2022-09-04 09:42:04+00:00,Chance and Choice,NOKIA ワイヤレスイヤホン Bluetooth5.1 イヤホン Bluetooth 高音質 ブルートゥース イヤホン 自動ペアリング イヤホン 小型 HIFI音質 片耳/両耳モード ハンズフリー通話 瞬間接続 急速充電 音量調… https://t.co/JYgEpIHpeU,NOKIA ワイヤレスイヤホン Bluetooth5.1 イヤホン Bluetooth 高音質 ブルートゥース イヤホン 自動ペアリング イヤホン 小型 HIFI音質 片耳/両耳モード ハンズフリー通話 瞬間接続 急速充電 音量調…
2022-09-04 09:41:34+00:00,AKi【NoKiA】🫠,あとはラオウと太田が一軍に上がってこれば、打線つよつよやん😂,あとはラオウと太田が一軍に上がってこれば、打線つよつよやん😂
2022-09-04 09:41:26+00:00,Sufyan Raza,"@fawadchaudhry یقین مانیں جس طرح Nokia 3310 میں 4G والا آپشن نہیں ہے اسی طرح PDM میں بھی غیرت والا آپشن نہیں ہے۔ 
مذاق ای سٸی پر حقیقت اے 😌",یقین مانیں جس طرح Nokia 3310 میں 4G والا آپشن نہیں ہے اسی طرح PDM میں بھی غیرت والا آپشن نہیں ہے۔ مذاق ای سٸی پر حقیقت اے 😌
2022-09-04 09:40:59+00:00,Sufyan Raza,@PTVNewsOfficial @Marriyum_A یقین مانیں جس طرح Nokia 3310 میں 4G والا آپشن نہیں ہے اسی طرح PDM میں بھی غیرت والا آپ… https://t.co/pAU7W4jGTu,یقین مانیں جس طرح Nokia 3310 میں 4G والا آپشن نہیں ہے اسی طرح PDM میں بھی غیرت والا آپ…
2022-09-04 09:40:55+00:00,のきあ,次の武器上限６０だけど６１から次元の試練５解放だから2日我慢のがいいかな,次の武器上限６０だけど６１から次元の試練５解放だから2日我慢のがいいかな
2022-09-04 09:40:51+00:00,Sufyan Raza,@Xadeejournalist @fawadchaudhry یقین مانیں جس طرح Nokia 3310 میں 4G والا آپشن نہیں ہے اسی طرح PDM میں بھی غیرت والا… https://t.co/r7BwJTd3EV,یقین مانیں جس طرح Nokia 3310 میں 4G والا آپشن نہیں ہے اسی طرح PDM میں بھی غیرت والا…
2022-09-04 09:40:30+00:00,Cビタミン,"@Nokia_sub おめでとうございます！
対戦ありがとうございました！",おめでとうございます！ 対戦ありがとうございました！
2022-09-04 09:40:03+00:00,Sufyan Raza,"@ImranKhanPTI یقین مانیں جس طرح Nokia 3310 میں 4G والا آپشن نہیں ہے اسی طرح PDM میں بھی غیرت والا آپشن نہیں ہے۔ 
مذاق ای سٸی پر حقیقت اے 😌",یقین مانیں جس طرح Nokia 3310 میں 4G والا آپشن نہیں ہے اسی طرح PDM میں بھی غیرت والا آپشن نہیں ہے۔ مذاق ای سٸی پر حقیقت اے 😌
2022-09-04 09:39:55+00:00,Sufyan Raza,"@Atifrauf79 یقین مانیں جس طرح Nokia 3310 میں 4G والا آپشن نہیں ہے اسی طرح PDM میں بھی غیرت والا آپشن نہیں ہے۔ 
مذاق ای سٸی پر حقیقت اے 😌",یقین مانیں جس طرح Nokia 3310 میں 4G والا آپشن نہیں ہے اسی طرح PDM میں بھی غیرت والا آپشن نہیں ہے۔ مذاق ای سٸی پر حقیقت اے 😌
2022-09-04 09:39:39+00:00,Sufyan Raza,@ShanilaSikandar یقین مانیں جس طرح Nokia 3310 میں 4G والا آپشن نہیں ہے اسی طرح PDM میں بھی غیرت والا آپشن نہیں ہے۔… https://t.co/clC5PiU6iz,یقین مانیں جس طرح Nokia 3310 میں 4G والا آپشن نہیں ہے اسی طرح PDM میں بھی غیرت والا آپشن نہیں ہے۔…
2022-09-04 09:39:10+00:00,Deniz özlük,@fatih_kartalci2 Nokia iyi dimi tuşlu . Yılan oyunu oynarsınız beraber dimi 😂😂,Nokia iyi dimi tuşlu . Yılan oyunu oynarsınız beraber dimi 😂😂
2022-09-04 09:39:00+00:00,AKi【NoKiA】🫠,"頓宮ツーラン！！🔥
もう止まらんぞぉぉぉぉぉぉ💪",頓宮ツーラン！！🔥 もう止まらんぞぉぉぉぉぉぉ💪
2022-09-04 09:38:31+00:00,Sufyan Raza,"@Marriyum_A یقین مانیں جس طرح Nokia 3310 میں 4G والا آپشن نہیں ہے اسی طرح PDM میں بھی غیرت والا آپشن نہیں ہے۔ 
مذاق ای سٸی پر حقیقت اے 😌",یقین مانیں جس طرح Nokia 3310 میں 4G والا آپشن نہیں ہے اسی طرح PDM میں بھی غیرت والا آپشن نہیں ہے۔ مذاق ای سٸی پر حقیقت اے 😌
2022-09-04 09:38:20+00:00,Sufyan Raza,"@DunyaNews یقین مانیں جس طرح Nokia 3310 میں 4G والا آپشن نہیں ہے اسی طرح PDM میں بھی غیرت والا آپشن نہیں ہے۔ 
مذاق ای سٸی پر حقیقت اے 😌",یقین مانیں جس طرح Nokia 3310 میں 4G والا آپشن نہیں ہے اسی طرح PDM میں بھی غیرت والا آپشن نہیں ہے۔ مذاق ای سٸی پر حقیقت اے 😌
2022-09-04 09:38:06+00:00,opo ya apa,"@highfantashy @koomirae @tanyakanrl Ada ka, tpi ga seasik di hp nokia dulu","Ada ka, tpi ga seasik di hp nokia dulu"
2022-09-04 09:37:46+00:00,🎶Emily_Rose🥀,"الأسطورة: Nokia N73.
؛
متخييلين ان هذا الجوال لساتو عندي و باقي يشتغل هوه الشاحن الي معاه لحد اليوم ؟! https://t.co/7zmr40u7HS",الأسطورة: Nokia N73. ؛ متخييلين ان هذا الجوال لساتو عندي و باقي يشتغل هوه الشاحن الي معاه لحد اليوم ؟!
2022-09-04 09:37:32+00:00,Sufyan Raza,"@UmarBHadi یقین مانیں جس طرح Nokia 3310 میں 4G والا آپشن نہیں ہے اسی طرح PDM میں بھی غیرت والا آپشن نہیں ہے۔ 
مذاق ای سٸی پر حقیقت اے 😌",یقین مانیں جس طرح Nokia 3310 میں 4G والا آپشن نہیں ہے اسی طرح PDM میں بھی غیرت والا آپشن نہیں ہے۔ مذاق ای سٸی پر حقیقت اے 😌
2022-09-04 09:37:27+00:00,mar🧃,con tol dinero q tiene y todas sus fotos parecen hechas con un nokia https://t.co/sua01pQzv4,con tol dinero q tiene todas sus fotos parecen hechas con un nokia
2022-09-04 09:36:56+00:00,たろいも,"@Nokia_sub まきあさんおめでとうございます!!
エグリプトだけでなく、エグリプトXでも活躍させたいですね!!",まきあさんおめでとうございます!! エグリプトだけでなく、エグリプトXでも活躍させたいですね!!
2022-09-04 09:36:22+00:00,Bang Lian,@MuhammadIkhtid4 @msaid_didu Beli hp nokia 5110,Beli hp nokia 5110
2022-09-04 09:36:04+00:00,B A B A W A R D A™🇹🇿,@CK_212144 @privaldinho @YasinMustapha_ Rhabu atakuwa anaijua.....we si ulikuja Nokia Tochi 😅😅,Rhabu atakuwa anaijua.....we si ulikuja Nokia Tochi 😅😅
2022-09-04 09:36:04+00:00,Sufyan Raza,"یقین مانیں جس طرح Nokia 3310 میں 4G والا آپشن نہیں ہے اسی طرح PDM میں بھی غیرت والا آپشن نہیں ہے۔ 
مذاق ای سٸی پر حقیقت اے 😌",یقین مانیں جس طرح Nokia 3310 میں 4G والا آپشن نہیں ہے اسی طرح PDM میں بھی غیرت والا آپشن نہیں ہے۔ مذاق ای سٸی پر حقیقت اے 😌
2022-09-04 09:35:58+00:00,UNIfまきあ,残り17は引き継ぎました！ https://t.co/BdGNPO6Bcz,残り17は引き継ぎました！
2022-09-04 09:35:24+00:00,Koushik Singh Chowdhury - कौशिक,@SriSriFarzy @NokiamobileIN Sahi baat hai bhai. Ye Nokia wale relese to kar deta hai per salo ke pas phone hota he… https://t.co/5nq7fxC8ji,Sahi baat hai bhai. Ye Nokia wale relese kar deta hai per salo ke pas phone hota he…
2022-09-04 09:35:16+00:00,Sufyan Raza,"یقین مانیں جس طرح Nokia 3310 میں 4G والا آپشن نہیں ہے اسی طرح PDM میں بھی غیرت والا آپشن نہیں ہے۔ 
مذاق ای سٸی پر حقیقت اے 😌
#PDM",یقین مانیں جس طرح Nokia 3310 میں 4G والا آپشن نہیں ہے اسی طرح PDM میں بھی غیرت والا آپشن نہیں ہے۔ مذاق ای سٸی پر حقیقت اے 😌 #PDM
2022-09-04 09:35:07+00:00,AKi【NoKiA】🫠,それストライクなんかい🫠,それストライクなんかい🫠
2022-09-04 09:33:20+00:00,pis lee UT 2022,@tanyakanrl aaaaa suka main di hp nokia mama dulu,aaaaa suka main di hp nokia mama dulu
2022-09-04 09:32:52+00:00,Robert Roberts,【過去記事】4100万画素カメラのスマホ「Nokia EOS」のスペックと画像が流出！https://t.co/I4qcJRG01t kizitora3104さんから,【過去記事】4100万画素カメラのスマホ「Nokia EOS」のスペックと画像が流出！ kizitora3104さんから
2022-09-04 09:32:16+00:00,Deep Specs,"Nokia T21 is Released, in September 2022 Available, it has an Octa-core CPU, 4GB RAM, 64/128GB Storage, 10.4 inches… https://t.co/DcYgW4YS8D","Nokia T21 Released, September 2022 Available, Octa-core CPU, 4GB RAM, 64/128GB Storage, 10.4 inches…"
2022-09-04 09:31:38+00:00,Mafic,"@Kamaniki Back in the year 1752, I was on my coal powered nokia brick phone with dial up connection. I stumbled upo… https://t.co/byUfx4e9WW","Back year 1752, I coal powered nokia brick phone dial connection. I stumbled upo…"
2022-09-04 09:29:36+00:00,Ƒ𝓔𝓇ⓝ𝐀𝕟𝔡ⓞ ΜΔ𝐫ⓣí𝓷🥾⛰️🌍,"Nos están desmontando las luminarias de la Ronda 😂😂😂😂, esto si que es ahorro energético. https://t.co/qn9rWTAbcW","Nos están desmontando las luminarias de la Ronda 😂😂😂😂, esto si que es ahorro energético."
2022-09-04 09:28:57+00:00,Akwasi Bonsu 🇬🇭,@_Jay_Sterling_ Sometimes I wonder why Nokia couldn’t stayed in this smartphone race because they were the mother of most Apps,Sometimes I wonder Nokia couldn’t stayed smartphone race mother Apps
2022-09-04 09:28:01+00:00,UNIfまきあ,"きたああああああああああああ
#エグリプト https://t.co/twieQY269r",きたああああああああああああ #エグリプト
2022-09-04 09:27:52+00:00,T ⚡️🔋🚀🌕🇺🇦,"$TSLAQ using a Nokia. Ok well that explains everything. They like museum tech If you know what I mean🤣
$TSLA https://t.co/b2pCI9drHg",$TSLAQ using Nokia. Ok well explains everything. They like museum tech If know I mean🤣 $TSLA
2022-09-04 09:27:51+00:00,AKi【NoKiA】🫠,"あれでなんでサード行けると思ったしww。
里崎さんのBAD👎出るやろな...",あれでなんでサード行けると思ったしww。 里崎さんのBAD👎出るやろな...
2022-09-04 09:27:17+00:00,Cecy,Dormi igual um Nokia,Dormi igual um Nokia
2022-09-04 09:26:49+00:00,Noonwalker,"@TeslaSg @wordsbymt @Allan91524744 Besided my quite extensive Apple rig I actually have a Nokia!

It is the only on… https://t.co/4vTZVT6Na8",Besided quite extensive Apple rig I actually Nokia! It on…
2022-09-04 09:26:39+00:00,AKi【NoKiA】🫠,"井上、それは愚かやな😂。
向こうからアウトになってくれたわ🫠",井上、それは愚かやな😂。 向こうからアウトになってくれたわ🫠
2022-09-04 09:26:35+00:00,ノキア Nokia Lee,釣り画像 https://t.co/xii8m1Zk2N,釣り画像
2022-09-04 09:26:23+00:00,rds,"Barr urges US ""ownership of a controlling stake"" in Nokia and Ericsson  (Feb, 2020) https://t.co/5SP2bkUH5W","Barr urges US ""ownership controlling stake"" Nokia Ericsson (Feb, 2020)"
2022-09-04 09:26:00+00:00,Tampereen Ilves,"""Ihan huikea reissu on ollut""

🏒 Avausviikonloppu Nokia Arenalla
🐉 Pe 9.9. Ilves–Fribourg-Gottéron
🐂 Su 11.9. Ilves… https://t.co/IgfSVpNJTN","""Ihan huikea reissu ollut"" 🏒 Avausviikonloppu Nokia Arenalla 🐉 Pe 9.9. Ilves–Fribourg-Gottéron 🐂 Su 11.9. Ilves…"
2022-09-04 09:25:29+00:00,ノキア Nokia Lee,別人できた。 https://t.co/6A4lBB3cXE,別人できた。
2022-09-04 09:25:29+00:00,おいもまじぽてと,オタク帰宅,オタク帰宅
2022-09-04 09:25:19+00:00,𝕲𝖑𝖆𝖉,"Mon vieux Nokia 7+ donne des signes de faiblesses 
1 pote a changé 2 fois le port de charge &amp; la nappe
J'aimerais b… https://t.co/0tDJnUaDYK",Mon vieux Nokia 7+ donne des signes de faiblesses 1 pote changé 2 fois le port de charge &amp; la nappe J'aimerais b…
2022-09-04 09:25:01+00:00,BakalemwaTz - SeoGuru,@adamlutta Nokia,Nokia
2022-09-04 09:23:28+00:00,Lee Robert Porter,@BristolCity Why did this have to be recorded on a Nokia 3210 🤦🏻‍♂️,Why recorded Nokia 3210 🤦🏻‍♂️
2022-09-04 09:22:47+00:00,とも@𝒟ℯ𝒸ℯ𝓃𝓉,@sia_nokia クリーニングでダメなら交換案件😇,クリーニングでダメなら交換案件😇
2022-09-04 09:22:20+00:00,トムじい,@Nokia_sub @aflon207 おめでとうございます！,おめでとうございます！
2022-09-04 09:22:03+00:00,Trending Notice Media,"Introduced “khilyak” Nokia C31 with a huge 6.75-inch display for 14,500 rubles https://t.co/JkBbKw1D6I","Introduced “khilyak” Nokia C31 huge 6.75-inch display 14,500 rubles"
2022-09-04 09:22:02+00:00,BangKeg,BRING SNAKE BACK TO CLASSIC NOKIA!!!! https://t.co/bzrHDzgIVc,BRING SNAKE BACK TO CLASSIC NOKIA!!!!
2022-09-04 09:21:50+00:00,とも@𝒟ℯ𝒸ℯ𝓃𝓉,@sia_nokia ラリー用のクロスミッション(頭文字D感),ラリー用のクロスミッション(頭文字D感)
2022-09-04 09:21:33+00:00,Fake Game Titles Bot,Paper Donkey Kong Goes To Get a Nokia  DX &amp; Knuckles New Horizons Legacy Version  is the latest game announced by S… https://t.co/WMjq32UOYG,Paper Donkey Kong Goes To Get Nokia DX &amp; Knuckles New Horizons Legacy Version latest game announced S…
2022-09-04 09:20:59+00:00,Sijoittaja.fi,#Nokia ja #Nordea nousevat euroalueen suurimpien yhtiöiden kehitystä kuvaavaan indeksiin. Kone puolestaan poistuu i… https://t.co/O0AHBpDXoU,#Nokia ja #Nordea nousevat euroalueen suurimpien yhtiöiden kehitystä kuvaavaan indeksiin. Kone puolestaan poistuu i…
2022-09-04 09:20:35+00:00,T ⚡️🔋🚀🌕🇺🇦,@Noonwalker4 @wordsbymt @Allan91524744 @Noonwalker4 stay with your nokia phone then. Oh by the way which phone are you using for twitter?,stay nokia phone then. Oh way phone using twitter?
2022-09-04 09:20:26+00:00,UNIfまきあ,"@ni_hao_eggrypto うおおおお
ありがとうございます！😉👍️🎶
大切にさせて頂きます！",うおおおお ありがとうございます！😉👍️🎶 大切にさせて頂きます！
2022-09-04 09:19:29+00:00,Let's go,"Amazon KDP Interior Adult Coloring Pages Bund̖le | 800+ Pages for Digital Download 👍

👉👉https://t.co/Xq5Awgs7T0… https://t.co/hGi5g926FI",Amazon KDP Interior Adult Coloring Pages Bund̖le | 800+ Pages Digital Download 👍 👉👉
2022-09-04 09:19:05+00:00,Nokiapoweruser,Nokia X30 5G &amp; Nokia G60 5G pricing revealed/available in many markets now #Nokia https://t.co/KBwAMXEQEe,Nokia X30 5G &amp; Nokia G60 5G pricing revealed/available many markets #Nokia
2022-09-04 09:19:03+00:00,Nisha,Nokia X30 5G &amp; Nokia G60 5G pricing revealed/available in many markets now #Nokia https://t.co/JalHDrbxfT,Nokia X30 5G &amp; Nokia G60 5G pricing revealed/available many markets #Nokia
2022-09-04 09:17:00+00:00,Sarath,Avi inter college days outing ki multiplex ki cinema ki vellinappudu mana nokia C2 interval lo tiskuni songs vintun… https://t.co/VV6QLAsKD9,Avi inter college days outing ki multiplex ki cinema ki vellinappudu mana nokia C2 interval lo tiskuni songs vintun…
2022-09-04 09:16:32+00:00,Leon Zandman,"@Sipu79 @vedanshchn @ewtbp @TheMrNokia I agree. Meego didn’t have a fighting chance. Even if it had some good, orig… https://t.co/qvrmwwmXhk","I agree. Meego didn’t fighting chance. Even good, orig…"
2022-09-04 09:16:25+00:00,🙆🏻‍♂️t man👓,@iUsedToBeADuck nokia sound,nokia sound
2022-09-04 09:16:15+00:00,ニーハオ（さよならスラ美）,"@Nokia_sub おめでとうございます☺️
少しでも何かお役に立てば嬉しいです！",おめでとうございます☺️ 少しでも何かお役に立てば嬉しいです！
2022-09-04 09:15:12+00:00,//Stella//,Chan!!?? 🤭🤭😭😭 https://t.co/8DRkoOfH9X,Chan!!?? 🤭🤭😭😭
2022-09-04 09:15:11+00:00,అశ్వథ్థామ,"@NokiamobileIN Launching phone in indian market is not great thing, it should be available to customer to purchase.… https://t.co/vWjrXBgDDI","Launching phone indian market great thing, available customer purchase.…"
2022-09-04 09:12:34+00:00,Randy B | Become a Programmer in 6 months!,"@SumanaAbeyseke1 I answered that question. 
In a listed company shareholders are responsible for those selections a… https://t.co/10TfcbGFB3",I answered question. In listed company shareholders responsible selections a…
2022-09-04 09:12:27+00:00,SID 🚩🇮🇳🚩,@srxhari I was stumped at mobile phones in 82 wala statement ..bc yahan to 2004 main pahla Lia tha nokia s 5670,I stumped mobile phones 82 wala statement ..bc yahan 2004 main pahla Lia tha nokia 5670
2022-09-04 09:11:51+00:00,Alkaline Stingray 碱性魔鬼鱼,"Nokia 3310, first mobile phone I used, now a museum piece. https://t.co/hC8kSzg5vQ","Nokia 3310, first mobile phone I used, museum piece."
2022-09-04 09:10:37+00:00,ひつじ＠・ｴ・＠,@Nokia_sub おめでとうございます🎉,おめでとうございます🎉
2022-09-04 09:08:04+00:00,Gadget2,"iPhone now accounts for more than half of all smartphones in US

https://t.co/2lDsABEPeh

#JeffFieldhack… https://t.co/9fO7RMjezE",iPhone accounts half smartphones US #JeffFieldhack…
2022-09-04 09:07:37+00:00,Telex-si - tehnologija,Nove naprave Nokia in storitev Circular https://t.co/DDRxmOOlKZ #Tehnologija,Nove naprave Nokia storitev Circular #Tehnologija
2022-09-04 09:06:46+00:00,v!rgyH ,"@Tochadas_01 1 y 3… y mas… Siempre Nokia, hasta que llegó el Blackberry y después el iPhone..","1 3… mas… Siempre Nokia, hasta que llegó el Blackberry después el iPhone.."
2022-09-04 09:04:15+00:00,Ger McNamara,The incredible view from @jjbowlespub never gets old. Taken with Nokia phone. #Limerick @Limerick_ie @WalkThree https://t.co/x76IaH0dgU,The incredible view never gets old. Taken Nokia phone. #Limerick
2022-09-04 09:04:07+00:00,やま,"さ〜クラスターちゃうんこれ。
知らんで、先週から言ってたことやねんからさ。
こんな中やったんやから、マジで知らんで。",さ〜クラスターちゃうんこれ。 知らんで、先週から言ってたことやねんからさ。 こんな中やったんやから、マジで知らんで。
2022-09-04 09:03:42+00:00,Sipu,@vedanshchn @ewtbp @TheMrNokia @leonzandman the reality is that a transforming a platform made by a small number of… https://t.co/jJG6I779b0,reality transforming platform made small number of…
2022-09-04 09:03:20+00:00,UNIfまきあ,@aflon207 ありがとうございました！😊,ありがとうございました！😊
2022-09-04 09:02:50+00:00,EngeDude,@Mel_bekind @MaajidNawaz Get ride of ur smart phone and buy a nokia 3310 🤷🏻‍♂️,Get ride ur smart phone buy nokia 3310 🤷🏻‍♂️
2022-09-04 09:02:43+00:00,kuldeep,Communicated your display is approved for replacement and will will be done within week since 2 weeks I follow for… https://t.co/GTVxy7Asqx,Communicated display approved replacement done within week since 2 weeks I follow for…
2022-09-04 09:02:42+00:00,kuldeep,@nokia my Nokia TV screen display is not working I have given complaints 2 months ago after 40 days one person visi… https://t.co/HANXPeSR76,Nokia TV screen display working I given complaints 2 months ago 40 days one person visi…
2022-09-04 09:01:57+00:00,PK BIHARI,"@NokiaMobile @NokiamobileIN @nokia 
Pics taken from Nokia 8.1 https://t.co/fnuUiIJwEN",Pics taken Nokia 8.1
2022-09-04 09:00:24+00:00,UNIfまきあ,"やったぜ！！！
#エグリプト
#スライムポーカー https://t.co/dNbKKitATE",やったぜ！！！ #エグリプト #スライムポーカー
